sentence_id,word_index,word,tag
1204,6,ఉన్నాయి,O
1204,7,.,O
1205,1,బంగాళాదుంపలను,B-DIS
1205,2,వేయించి,O
1205,3,లేదా,O
1205,4,మైక్రోవేవ్,O
1205,5,ఓవెన్‌లో,O
1205,6,ఉడికించాలి,O
1205,7,.,O
1206,1,మీరు,O
1206,2,బంగాళాదుంపలను,B-DIS
1206,3,ఉడికించి,O
1206,4,తినాలనుకుంటే,O
1206,5,",",O
1206,6,మీరు,O
1206,7,మీ,O
1206,8,రోజువారీ,O
1206,9,ఆహారంలో,O
1206,10,బంగాళాదుంపలను,B-DIS
1206,11,జోడించవచ్చు,O
1206,12,.,O
1207,1,చాలా,O
1207,2,మంది,O
1207,3,డయాబెటిస్,B-DIS
1207,4,సమస్యతో,O
1207,5,ఇబ్బందిపడుతుంటారు,O
1207,6,.,O
1208,1,ఎన్ని,O
1208,2,రకాల,O
1208,3,మందులు,B-MED
1208,4,ఉపయోగించినా,O
1208,5,కూడా,O
1208,6,షుగర్,B-DIS
1208,7,అదుపులోకి,O
1208,8,వస్తుండదు,O
1208,9,.,O
1209,1,కానీ,O
1209,2,ఆయుర్వేదం,B-MED
1209,3,ప్రకారం,O
1209,4,కొన్ని,O
1209,5,రకాల,O
1209,6,వాటిని,O
1209,7,ఉపయోగించడం,O
1209,8,వల్ల,O
1209,9,మీ,O
1209,10,మధుమేహం,B-DIS
1209,11,అదుపులోకి,O
1209,12,వచ్చే,O
1209,13,అవకాశం,O
1209,14,ఉంది,O
1209,15,.,O
1210,1,డయాబెటిక్స్,B-DIS
1210,2,",",O
1210,3,షుగర్,B-DIS
1210,4,వ్యాధితో,I-DIS
1210,5,బాధపడే,O
1210,6,వారికి,O
1210,7,వేప,O
1210,8,చాలా,O
1210,9,మంచి,O
1210,10,చేస్తుంది,O
1210,11,.,O
1211,1,షుగర్,B-DIS
1211,2,ఎక్కువ,O
1211,3,కావడానికి,O
1211,4,కారణం,O
1211,5,అయ్యే,O
1211,6,గ్లూకోజ్,O
1211,7,-,O
1211,8,హైపర్గ్లైసీమియా,O
1211,9,",",O
1211,10,ఆడ్రెనాలిన్,O
1211,11,ను,O
1211,12,తగ్గించే,O
1211,13,గుణాలు,O
1211,14,వేపలో,B-ORGANISM
1211,15,ఉంటాయి,O
1211,16,.,O
1212,1,దీని,O
1212,2,వల్ల,O
1212,3,డయాబెటీస్,B-DIS
1212,4,అదుపులోకి,O
1212,5,రావడమే,O
1212,6,కాకుండా,O
1212,7,",",O
1212,8,చర్మ,O
1212,9,సంబంధిత,O
1212,10,వ్యాధులు,B-DIS
1212,11,కూడా,O
1212,12,రావు,O
1212,13,.,O
1213,1,దాల్చిన,O
1213,2,చెక్క,O
1213,3,కూడా,O
1213,4,మధుమేహం,B-DIS
1213,5,వ్యాధిని,I-DIS
1213,6,నివారించగలుగుతుంది,O
1213,7,.,O
1214,1,వాస్తవానికి,O
1214,2,దాల్చినచెక్కను,B-DIS
1214,3,రోజూ,B-TIME
1214,4,1,B-CARDINAL
1214,5,-,O
1214,6,6,B-CARDINAL
1214,7,గ్రాముల,O
1214,8,ప్రకారం,O
1214,9,తీసుకోవడం,O
1214,10,మంచిది,O
1214,11,.,O
1215,1,అందువల్ల,O
1215,2,దాల్చిన,O
1215,3,చెక్కను,O
1215,4,తరుచుగా,O
1215,5,తీసుకోవడం,O
1215,6,వల్ల,O
1215,7,మీరు,O
1215,8,షుగర్,B-DIS
1215,9,బారినపడకుండా,O
1215,10,ఉంటారు,O
1215,11,.,O
1216,1,మెంతులు,O
1216,2,కూడా,O
1216,3,డయాబెటీస్,B-DIS
1216,4,ను,O
1216,5,అదుపులో,O
1216,6,ఉంచగలవు,O
1216,7,.,O
1217,1,మెంతుల్లోని,O
1217,2,ఫైబర్,O
1217,3,మధుమేహాన్ని,B-DIS
1217,4,నియంత్రించగలదు,O
1217,5,.,O
1218,1,కాకరకాయ,B-ORGANISM
1218,2,మధుమేహాన్ని,B-DIS
1218,3,త్వరగా,O
1218,4,నివారించగలదు,O
1218,5,.,O
1219,1,కాకరకాయతో,B-ORGANISM
1219,2,తయారు,O
1219,3,చేసిన,O
1219,4,పదార్థాలను,O
1219,5,తరచుగా,O
1219,6,తినడం,O
1219,7,మంచిది,O
1219,8,.,O
1220,1,తృణధాన్యాలు,B-ORGANISM
1220,2,తినాలి,O
1220,3,.,O
1221,1,ఈ,O
1221,2,ట్రిక్స్,O
1221,3,పాటిస్తే,O
1221,4,మీరు,O
1221,5,షుగర్,B-DIS
1221,6,ను,O
1221,7,నియంత్రణలో,O
1221,8,ఉంచుకోవొచ్చు,O
1221,9,.,O
1222,1,చియా,B-ORGANISM
1222,2,విత్తనాలు,I-ORGANISM
1222,3,కూడా,O
1222,4,గుడ్లకు,O
1222,5,గొప్ప,O
1222,6,ప్రత్యామ్నాయం,O
1222,7,.,O
1223,1,మీరు,O
1223,2,ఒక,O
1223,3,దోసకాయను,B-ORGANISM
1223,4,తీసుకొని,O
1223,5,రోజూ,O
1223,6,తింటుంటే,O
1223,7,",",O
1223,8,ఇది,O
1223,9,బరువు,O
1223,10,పెరగడం,O
1223,11,నుండి,O
1223,12,శరీరంలో,O
1223,13,టాక్సిన్స్,O
1223,14,తొలగించడం,O
1223,15,వరకు,O
1223,16,సమస్యను,O
1223,17,పరిష్కరిస్తుంది,O
1223,18,.,O
1224,1,దీనికి,O
1224,2,విరుద్ధంగా,O
1224,3,",",O
1224,4,దోసకాయను,B-ORGANISM
1224,5,1,B-CARDINAL
1224,6,నెల,B-TIME
1224,7,క్రమం,O
1224,8,తప్పకుండా,O
1224,9,తింటే,O
1224,10,సరిపోతుంది,O
1224,11,.,O
1225,1,ఈ,O
1225,2,దోసకాయకు,B-ORGANISM
1225,3,క్యాన్సర్,B-DIS
1225,4,ప్రమాదాన్ని,O
1225,5,తగ్గించే,O
1225,6,సామర్ధ్యం,O
1225,7,ఉంది,O
1225,8,.,O
1226,1,కీరదోసకాయను,B-ORGANISM
1226,2,1,B-CARDINAL
1226,3,నెలపాటు,B-TIME
1226,4,తినడం,O
1226,5,కొనసాగించడం,O
1226,6,వల్ల,O
1226,7,మీ,O
1226,8,రోగనిరోధక,O
1226,9,శక్తి,O
1226,10,పెరుగుతుంది,O
1226,11,మరియు,O
1226,12,ఇన్ఫెక్షన్లను,B-DIS
1226,13,నాశనం,O
1226,14,చేస్తుంది,O
1226,15,.,O
1227,1,ఈ,O
1227,2,దోసకాయ,B-ORGANISM
1227,3,ఎటువంటి,O
1227,4,కారణం,O
1227,5,లేకుండా,O
1227,6,బరువు,O
1227,7,పెరిగిన,O
1227,8,వారికి,O
1227,9,అద్భుతమైన,O
1227,10,పరిష్కారం,O
1227,11,.,O
1228,1,దోసకాయలో,B-ORGANISM
1228,2,పొటాషియం,O
1228,3,శక్తి,O
1228,4,ఎక్కువగా,O
1228,5,ఉంటుంది,O
1228,6,.,O
1229,1,దీన్ని,O
1229,2,క్రమం,O
1229,3,తప్పకుండా,O
1229,4,తీసుకోవడం,O
1229,5,వల్ల,O
1229,6,మన,O
1229,7,శరీరంలో,O
1229,8,గుండెపోటు,B-DIS
1229,9,",",O
1229,10,గుండె,B-DIS
1229,11,జబ్బులు,I-DIS
1229,12,",",O
1229,13,రక్తం,B-DIS
1229,14,గడ్డకట్టే,I-DIS
1229,15,సమస్య,O
1229,16,ఉండదు,O
1229,17,.,O
1230,1,అలాగే,O
1230,2,",",O
1230,3,రక్తపోటు,B-DIS
1230,4,సమతుల్యతలో,O
1230,5,ఉండటానికి,O
1230,6,దోసకాయ,B-ORGANISM
1230,7,మాత్రమే,O
1230,8,సరిపోతుంది,O
1230,9,.,O
1231,1,అది,O
1231,2,దోసకాయ,B-ORGANISM
1231,3,మార్గం,O
1231,4,.,O
1232,1,రోజూ,B-TIME
1232,2,దోసకాయలు,B-ORGANISM
1232,3,తినడం,O
1232,4,వల్ల,O
1232,5,చక్కెర,O
1232,6,స్థాయిలు,O
1232,7,తగ్గే,O
1232,8,అవకాశం,O
1232,9,ఉందని,O
1232,10,అధ్యయనాలు,O
1232,11,చెబుతున్నాయి,O
1232,12,.,O
1233,1,చర్మం,O
1233,2,అందాన్ని,O
1233,3,రెట్టింపు,B-CARDINAL
1233,4,చేయడానికి,O
1233,5,రోజూ,O
1233,6,దోసకాయ,B-ORGANISM
1233,7,తింటే,O
1233,8,సరిపోతుంది,O
1233,9,.,O
1234,1,రోజంతా,O
1234,2,కంప్యూటర్‌,O
1234,3,ముందు,O
1234,4,పనిచేసే,O
1234,5,వారికి,O
1234,6,దోసకాయ,B-ORGANISM
1234,7,ఎల్లప్పుడూ,O
1234,8,ఉత్తమమైన,O
1234,9,ఔషధం,B-MED
1234,10,.,O
1235,1,దోసకాయ,B-ORGANISM
1235,2,తినడం,O
1235,3,లేదా,O
1235,4,కళ్ళ,O
1235,5,మీద,O
1235,6,కీరదోసకాయ,B-ORGANISM
1235,7,ముక్క,O
1235,8,ఉపయోగించడం,O
1235,9,వల్ల,O
1235,10,కళ్ళలో,O
1235,11,వాపు,O
1235,12,మరియు,O
1235,13,ఒత్తిడి,O
1235,14,తగ్గుతాయి,O
1235,15,.,O
1236,1,దోసకాయలో,B-ORGANISM
1236,2,ఉన్న,O
1236,3,సిలికా,O
1236,4,కీళ్ల,B-DIS
1236,5,నొప్పుల,I-DIS
1236,6,నుండి,O
1236,7,ఉపశమనం,O
1236,8,ఇస్తుంది,O
1236,9,.,O
1237,1,ఇది,O
1237,2,అధిక,O
1237,3,రక్తపోటును,B-DIS
1237,4,కూడా,O
1237,5,తగ్గిస్తుంది,O
1237,6,.,O
1238,1,పుదీనా,B-ORGANISM
1238,2,లేదా,O
1238,3,పండ్ల,B-ORGANISM
1238,4,వాసన,O
1238,5,గల,O
1238,6,ద్రవం,O
1238,7,యొక్క,O
1238,8,మౌత్,O
1238,9,వాష్,O
1238,10,నోటిలో,O
1238,11,పోసుకుని,O
1238,12,30,B-CARDINAL
1238,13,సెకన్ల,B-TIME
1238,14,పాటు,O
1238,15,అలాగే,O
1238,16,ఉండాలి,O
1238,17,.,O
1239,1,వెల్లుల్లి,B-ORGANISM
1239,2,ఒక,O
1239,3,బలమైన,O
1239,4,వాసన,O
1239,5,కలిగిన,O
1239,6,పదార్ధం,O
1239,7,.,O
1240,1,వేరుశెనగ,B-ORGANISM
1240,2,వెన్న,O
1240,3,మంచి,O
1240,4,బలమైన,O
1240,5,వేరుశెనగ,B-DIS
1240,6,రుచిని,O
1240,7,కలిగి,O
1240,8,ఉంటుంది,O
1240,9,.,O
1241,1,నిమ్మకాయలోని,B-ORGANISM
1241,2,ఆమ్లం,O
1241,3,నోటిలో,O
1241,4,బ్యాక్టీరియా,B-DIS
1241,5,పెరుగుదలను,O
1241,6,నిరోధిస్తుంది,O
1241,7,మరియు,O
1241,8,సిట్రస్,O
1241,9,వాసన,O
1241,10,నోటి,B-DIS
1241,11,వాసన,I-DIS
1241,12,లేదా,O
1241,13,మద్యం,O
1241,14,వాసన,O
1241,15,నుండి,O
1241,16,ఉపశమనం,O
1241,17,పొందటానికి,O
1241,18,సహాయపడుతుంది,O
1241,19,.,O
1242,1,రెండు,B-CARDINAL
1242,2,",",O
1242,3,మూడు,B-CARDINAL
1242,4,సార్లు,O
1242,5,ఇలా,O
1242,6,చేస్తే,O
1242,7,వాసన,O
1242,8,తొలగిపోతుంది,O
1242,9,.,O
1243,1,టమోటా,B-ORGANISM
1243,2,రసం,O
1243,3,మద్యం,O
1243,4,యొక్క,O
1243,5,వాసనను,O
1243,6,దాచగల,O
1243,7,సామర్థ్యాన్ని,O
1243,8,కలిగి,O
1243,9,ఉంటుంది,O
1243,10,.,O
1244,1,ఉల్లిపాయ,B-ORGANISM
1244,2,చేసే,O
1244,3,మేలు,O
1244,4,తల్లి,B-OTH
1244,5,కూడా,O
1244,6,చెయ్యదంటారు,O
1244,7,.,O
1245,1,అందుకే,O
1245,2,ప్రతి,O
1245,3,ఒక్కరూ,O
1245,4,ఉల్లిపాయను,B-ORGANISM
1245,5,ఉపయోగిస్తుంటారు,O
1245,6,.,O
1246,1,అయితే,O
1246,2,వంటల్లో,O
1246,3,కాకుండా,O
1246,4,పచ్చి,O
1246,5,ఉల్లిపాయను,B-ORGANISM
1246,6,తిన్నా,O
1246,7,కూడా,O
1246,8,మనకు,O
1246,9,చాలా,O
1246,10,లాభాలు,O
1246,11,కలుగుతాయి,O
1246,12,.,O
1247,1,కొలెస్ట్రాల్,B-DIS
1247,2,అనేదే,O
1247,3,ఉండదు,O
1247,4,.,O
1248,1,బ్యాడ్,B-DIS
1248,2,కొలెస్ట్రాల్,I-DIS
1248,3,ఉంటే,O
1248,4,కూడా,O
1248,5,కరిగిపోతుంది,O
1248,6,.,O
1249,1,ఉల్లిగడ్డల్లో,B-ORGANISM
1249,2,ఉండే,O
1249,3,కొన్ని,O
1249,4,ప్రత్యేక,O
1249,5,గుణాలు,O
1249,6,షుగర్,B-DIS
1249,7,తగ్గడానికి,O
1249,8,దోహదం,O
1249,9,చేస్తాయి,O
1249,10,.,O
1250,1,బ్లడ్,O
1250,2,లోని,O
1250,3,షుగర్,B-DIS
1250,4,లెవెల్స్,O
1250,5,ని,O
1250,6,తగ్గించే,O
1250,7,గుణం,O
1250,8,కూడా,O
1250,9,ఉల్లిగడ్డలకు,B-ORGANISM
1250,10,ఎక్కువగా,O
1250,11,ఉంటుంది,O
1250,12,.,O
1251,1,షుగర్,B-DIS
1251,2,ఉన్న,O
1251,3,వాళ్లు,O
1251,4,రోజూ,O
1251,5,పచ్చి,O
1251,6,ఉల్లిపాయల్ని,B-ORGANISM
1251,7,తింటూ,O
1251,8,ఉండండి,O
1251,9,.,O
1252,1,ఉల్లిపాయల్లో,B-ORGANISM
1252,2,ఉండే,O
1252,3,కొన్ని,O
1252,4,ప్రత్యేక,O
1252,5,గుణాలు,O
1252,6,మీరు,O
1252,7,శ్వాస,B-DIS
1252,8,కోశ,I-DIS
1252,9,వ్యాధుల,I-DIS
1252,10,బారినపడకుండా,O
1252,11,ఉండేందుకు,O
1252,12,తోడ్పడుతాయి,O
1252,13,.,O
1253,1,ఉల్లిపాయలో,B-ORGANISM
1253,2,చాలా,O
1253,3,విటమిన్స్,O
1253,4,ఉంటాయి,O
1253,5,.,O
1254,1,రోజూ,O
1254,2,పచ్చి,O
1254,3,ఉల్లిపాయలు,B-ORGANISM
1254,4,తింటే,O
1254,5,మీ,O
1254,6,ఆరోగ్యానికి,O
1254,7,ఏ,O
1254,8,ఢోకా,O
1254,9,ఉండదు,O
1254,10,.,O
1255,1,ఉల్లిపాయ,B-ORGANISM
1255,2,చర్మానికి,O
1255,3,కూడా,O
1255,4,చాలా,O
1255,5,మేలు,O
1255,6,చేస్తుంది,O
1255,7,.,O
1256,1,పచ్చి,O
1256,2,ఉల్లిపాయని,B-ORGANISM
1256,3,కోసి,O
1256,4,దాంతో,O
1256,5,ఒంటిపై,O
1256,6,రుద్దుకుంటే,O
1256,7,చర్మానికి,O
1256,8,నిగారింపు,O
1256,9,వస్తుంది,O
1256,10,.,O
1257,1,అలాగే,O
1257,2,ఉల్లిపాయ,B-ORGANISM
1257,3,రసాన్ని,O
1257,4,చర్మానికి,O
1257,5,పూసుకుని,O
1257,6,తర్వాత,O
1257,7,స్నానం,O
1257,8,చేయండి,O
1257,9,.,O
1258,1,జంతువుల,B-ORGANISM
1258,2,మరియు,O
1258,3,పాల,O
1258,4,ఉత్పత్తుల,O
1258,5,వంటి,O
1258,6,కొన్ని,O
1258,7,ఆహారాల,O
1258,8,నుండి,O
1258,9,కూడా,O
1258,10,దీనిని,O
1258,11,పొందవచ్చు,O
1258,12,కాబట్టి,O
1258,13,",",O
1258,14,ప్రజలు,B-ORGANISM
1258,15,తమ,O
1258,16,ఆహారం,O
1258,17,వల్ల,O
1258,18,శరీరంలో,O
1258,19,కొలెస్ట్రాల్,O
1258,20,స్థాయిలు,O
1258,21,పెరుగుతాయని,O
1258,22,ఆందోళన,O
1258,23,చెందుతారు,O
1258,24,.,O
1259,1,కొలెస్ట్రాల్,B-DIS
1259,2,తరచుగా,O
1259,3,చెడుగా,O
1259,4,చర్చించబడుతుంది,O
1259,5,",",O
1259,6,ప్రజలు,B-ORGANISM
1259,7,దాని,O
1259,8,ప్రాముఖ్యతను,O
1259,9,తీవ్రంగా,O
1259,10,విమర్శిస్తారు,O
1259,11,.,O
1260,1,ధూమపానం,O
1260,2,",",O
1260,3,వ్యాయామం,O
1260,4,లేకపోవడం,O
1260,5,",",O
1260,6,వయస్సు,O
1260,7,",",O
1260,8,ఊబకాయం,B-DIS
1260,9,మరియు,O
1260,10,మధుమేహం,B-DIS
1260,11,వంటి,O
1260,12,పరిస్థితులు,O
1260,13,మరియు,O
1260,14,ఆహారం,O
1260,15,వంటి,O
1260,16,కొలెస్ట్రాల్,B-DIS
1260,17,ప్రమాదాన్ని,O
1260,18,అనేక,O
1260,19,అంశాలు,O
1260,20,పెంచుతాయి,O
1260,21,.,O
1261,1,కొలెస్ట్రాల్,B-DIS
1261,2,స్థాయిని,O
1261,3,పెంచే,O
1261,4,మాంసం,O
1261,5,మేక,O
1261,6,లేదా,O
1261,7,గొర్రె,O
1261,8,వంటి,O
1261,9,జంతువుల,O
1261,10,నుండి,O
1261,11,పొందిన,O
1261,12,ఎర్రని,O
1261,13,మాంసం,O
1261,14,అయితే,O
1261,15,",",O
1261,16,కోడి,B-ORGANISM
1261,17,కూడా,O
1261,18,శరీరంపై,O
1261,19,ఇలాంటి,O
1261,20,కొలెస్ట్రాల్,B-DIS
1261,21,పెంచే,O
1261,22,ప్రభావాన్ని,O
1261,23,కలిగి,O
1261,24,ఉన్నందుకు,O
1261,25,ప్రస్తుతం,O
1261,26,పరిశీలనలో,O
1261,27,ఉంది,O
1261,28,.,O
1262,1,ఐర‌న్,O
1262,2,తక్కువగా,O
1262,3,ఉంటే,O
1262,4,రక్తహీనతకు,B-DIS
1262,5,గురవుతారు,O
1262,6,.,O
1263,1,బీట్‌,B-MED
